"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
2303,"2020-11-21 15:51:34.8610","2020-11-21 16:29:58.4490",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,42195,"Customer",1969,0
2121,"2020-11-21 15:54:25.5170","2020-11-21 16:29:46.7070",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,15769,"Customer",1969,0
669,"2020-11-21 15:54:30.9830","2020-11-21 16:05:40.5710",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3275,"Columbus Drive",40.71835519823214,-74.03891444206238,42355,"Subscriber",1984,1
2026,"2020-11-21 15:54:43.5110","2020-11-21 16:28:30.0250",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3639,"Harborside",40.7192517,-74.034234,42352,"Subscriber",1976,2
423,"2020-11-21 15:55:10.6760","2020-11-21 16:02:14.3960",3202,"Newport PATH",40.7272235,-74.0337589,3481,"York St",40.71649,-74.04105,44916,"Subscriber",1964,2
526,"2020-11-21 15:56:50.0980","2020-11-21 16:05:36.3280",3791,"Hoboken Ave at Monmouth St",40.73520838045357,-74.04696375131607,3207,"Oakland Ave",40.7376037,-74.0524783,44555,"Subscriber",1982,1
1370,"2020-11-21 15:56:56.0070","2020-11-21 16:19:46.2410",3199,"Newport Pkwy",40.7287448,-74.0321082,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,39533,"Customer",1989,1
3007,"2020-11-21 15:57:10.0360","2020-11-21 16:47:17.2410",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,42311,"Customer",1997,2
1479,"2020-11-21 15:57:29.4360","2020-11-21 16:22:08.7040",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3202,"Newport PATH",40.7272235,-74.0337589,44398,"Subscriber",1991,2
237,"2020-11-21 15:58:24.1470","2020-11-21 16:02:21.2860",3211,"Newark Ave",40.72152515,-74.046304543,3203,"Hamilton Park",40.727595966,-74.044247311,40958,"Subscriber",1981,1
1331,"2020-11-21 15:59:10.1850","2020-11-21 16:21:22.0990",3202,"Newport PATH",40.7272235,-74.0337589,3185,"City Hall",40.7177325,-74.043845,42157,"Customer",1994,2
1185,"2020-11-21 15:59:27.2190","2020-11-21 16:19:13.1480",3202,"Newport PATH",40.7272235,-74.0337589,3185,"City Hall",40.7177325,-74.043845,15687,"Customer",1988,1
4731,"2020-11-21 16:00:36.2610","2020-11-21 17:19:27.6050",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,43066,"Customer",1996,1
4740,"2020-11-21 16:00:43.0290","2020-11-21 17:19:43.8410",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,28583,"Customer",1990,2
1184,"2020-11-21 16:01:20.1710","2020-11-21 16:21:04.5860",3214,"Essex Light Rail",40.7127742,-74.0364857,3184,"Paulus Hook",40.7141454,-74.0335519,41992,"Subscriber",1985,1
4683,"2020-11-21 16:01:42.1180","2020-11-21 17:19:45.4470",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,17162,"Customer",1999,1
1695,"2020-11-21 16:02:46.1970","2020-11-21 16:31:02.0080",3277,"Communipaw & Berry Lane",40.71435836870427,-74.06661093235016,3185,"City Hall",40.7177325,-74.043845,46531,"Subscriber",1990,1
295,"2020-11-21 16:04:35.5920","2020-11-21 16:09:31.5450",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3203,"Hamilton Park",40.727595966,-74.044247311,42350,"Subscriber",1967,1
400,"2020-11-21 16:04:42.5950","2020-11-21 16:11:22.7730",3273,"Manila & 1st",40.721650724879986,-74.04288411140442,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,42130,"Subscriber",1965,1
1018,"2020-11-21 16:05:47.7150","2020-11-21 16:22:46.2660",3199,"Newport Pkwy",40.7287448,-74.0321082,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,44703,"Customer",1979,2
974,"2020-11-21 16:05:55.6600","2020-11-21 16:22:10.4800",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3185,"City Hall",40.7177325,-74.043845,33008,"Subscriber",1973,1
735,"2020-11-21 16:05:58.2520","2020-11-21 16:18:14.2470",3199,"Newport Pkwy",40.7287448,-74.0321082,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,45281,"Customer",1981,2
280,"2020-11-21 16:06:10.4100","2020-11-21 16:10:50.4520",3209,"Brunswick St",40.7241765,-74.0506564,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,45343,"Customer",1969,0
1032,"2020-11-21 16:06:45.7970","2020-11-21 16:23:58.6120",3202,"Newport PATH",40.7272235,-74.0337589,3192,"Liberty Light Rail",40.7112423,-74.0557013,42825,"Subscriber",1992,1
1962,"2020-11-21 16:07:25.5020","2020-11-21 16:40:08.3550",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,45364,"Subscriber",1959,1
2509,"2020-11-21 16:08:25.7490","2020-11-21 16:50:15.6620",3199,"Newport Pkwy",40.7287448,-74.0321082,3199,"Newport Pkwy",40.7287448,-74.0321082,43416,"Customer",1969,0
2380,"2020-11-21 16:09:16.1870","2020-11-21 16:48:56.7200",3481,"York St",40.71649,-74.04105,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,42497,"Customer",1969,0
409,"2020-11-21 16:09:39.2130","2020-11-21 16:16:28.9430",3639,"Harborside",40.7192517,-74.034234,3202,"Newport PATH",40.7272235,-74.0337589,43272,"Subscriber",1987,1
3324,"2020-11-21 16:09:42.1840","2020-11-21 17:05:07.1410",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,33361,"Subscriber",1986,1
389,"2020-11-21 16:10:38.7400","2020-11-21 16:17:08.5510",3211,"Newark Ave",40.72152515,-74.046304543,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,44683,"Subscriber",1973,0
131,"2020-11-21 16:10:45.9430","2020-11-21 16:12:57.8440",3184,"Paulus Hook",40.7141454,-74.0335519,3184,"Paulus Hook",40.7141454,-74.0335519,27485,"Subscriber",1977,2
489,"2020-11-21 16:10:49.5440","2020-11-21 16:18:59.3220",3184,"Paulus Hook",40.7141454,-74.0335519,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,45231,"Customer",1969,0
117,"2020-11-21 16:13:36.5660","2020-11-21 16:15:34.2200",3694,"Jackson Square",40.71113,-74.0789,3694,"Jackson Square",40.71113,-74.0789,44556,"Subscriber",1990,1
359,"2020-11-21 16:13:37.3560","2020-11-21 16:19:36.7680",3211,"Newark Ave",40.72152515,-74.046304543,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,46537,"Subscriber",1978,1
495,"2020-11-21 16:14:29.4680","2020-11-21 16:22:44.5270",3192,"Liberty Light Rail",40.7112423,-74.0557013,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,42191,"Subscriber",1990,1
982,"2020-11-21 16:14:37.9510","2020-11-21 16:31:00.1470",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,42582,"Customer",1969,0
246,"2020-11-21 16:14:46.9510","2020-11-21 16:18:53.1790",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,47255,"Subscriber",1975,1
1033,"2020-11-21 16:15:18.1110","2020-11-21 16:32:31.7460",3199,"Newport Pkwy",40.7287448,-74.0321082,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,45150,"Subscriber",1985,1
673,"2020-11-21 16:15:21.3880","2020-11-21 16:26:35.1520",3199,"Newport Pkwy",40.7287448,-74.0321082,3185,"City Hall",40.7177325,-74.043845,47108,"Customer",1969,0
688,"2020-11-21 16:15:29.9390","2020-11-21 16:26:58.1770",3199,"Newport Pkwy",40.7287448,-74.0321082,3185,"City Hall",40.7177325,-74.043845,45341,"Customer",1969,0
1339,"2020-11-21 16:16:23.4060","2020-11-21 16:38:42.6310",3694,"Jackson Square",40.71113,-74.0789,3194,"McGinley Square",40.7253399253558,-74.06762212514877,44556,"Subscriber",1990,1
402,"2020-11-21 16:17:16.2960","2020-11-21 16:23:59.2800",3187,"Warren St",40.7211236,-74.03805095,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,43098,"Subscriber",1979,2
1933,"2020-11-21 16:18:19.9720","2020-11-21 16:50:33.9570",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,44685,"Customer",2000,1
1922,"2020-11-21 16:18:28.4620","2020-11-21 16:50:30.4740",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,42368,"Subscriber",1990,2
1914,"2020-11-21 16:18:40.6930","2020-11-21 16:50:34.7880",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,42105,"Customer",1987,0
2504,"2020-11-21 16:19:06.3210","2020-11-21 17:00:51.0830",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,44683,"Subscriber",1973,0
763,"2020-11-21 16:19:15.2200","2020-11-21 16:31:58.6890",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3203,"Hamilton Park",40.727595966,-74.044247311,42335,"Customer",2000,2
2285,"2020-11-21 16:19:25.6970","2020-11-21 16:57:30.8150",3639,"Harborside",40.7192517,-74.034234,3267,"Morris Canal",40.7124188237569,-74.03852552175522,42538,"Subscriber",1981,1
803,"2020-11-21 16:19:53.7720","2020-11-21 16:33:17.5300",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,33630,"Customer",2000,1
310,"2020-11-21 16:20:31.2450","2020-11-21 16:25:41.4580",3202,"Newport PATH",40.7272235,-74.0337589,3639,"Harborside",40.7192517,-74.034234,45355,"Subscriber",1993,2
201,"2020-11-21 16:20:36.6810","2020-11-21 16:23:58.4270",3203,"Hamilton Park",40.727595966,-74.044247311,3211,"Newark Ave",40.72152515,-74.046304543,31794,"Subscriber",1984,2
1091,"2020-11-21 16:21:53.9490","2020-11-21 16:40:05.3200",3187,"Warren St",40.7211236,-74.03805095,3203,"Hamilton Park",40.727595966,-74.044247311,48857,"Subscriber",1998,2
2722,"2020-11-21 16:22:01.1790","2020-11-21 17:07:24.0650",3187,"Warren St",40.7211236,-74.03805095,3185,"City Hall",40.7177325,-74.043845,28458,"Customer",1969,0
776,"2020-11-21 16:22:24.5450","2020-11-21 16:35:21.3220",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,45358,"Customer",1990,1
2189,"2020-11-21 16:22:55.5130","2020-11-21 16:59:25.2540",3192,"Liberty Light Rail",40.7112423,-74.0557013,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,35285,"Subscriber",1993,2
2165,"2020-11-21 16:23:05.4720","2020-11-21 16:59:10.9590",3192,"Liberty Light Rail",40.7112423,-74.0557013,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,46929,"Subscriber",1992,1
1045,"2020-11-21 16:23:39.1940","2020-11-21 16:41:04.6820",3185,"City Hall",40.7177325,-74.043845,3194,"McGinley Square",40.7253399253558,-74.06762212514877,15687,"Customer",1988,2
691,"2020-11-21 16:23:50.2750","2020-11-21 16:35:21.3970",3275,"Columbus Drive",40.71835519823214,-74.03891444206238,3270,"Jersey & 6th St",40.72528910781132,-74.04557168483734,42355,"Customer",1980,2
273,"2020-11-21 16:23:54.2250","2020-11-21 16:28:27.9280",3185,"City Hall",40.7177325,-74.043845,3267,"Morris Canal",40.7124188237569,-74.03852552175522,33008,"Subscriber",1988,2
541,"2020-11-21 16:24:04.2710","2020-11-21 16:33:05.3150",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3211,"Newark Ave",40.72152515,-74.046304543,42371,"Customer",1980,1
364,"2020-11-21 16:24:23.4370","2020-11-21 16:30:27.5950",3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,3195,"Sip Ave",40.73089709786179,-74.06391263008118,45352,"Subscriber",1994,2
1295,"2020-11-21 16:25:00.7860","2020-11-21 16:46:36.1970",3206,"Hilltop",40.7311689,-74.0575736,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,27401,"Customer",1969,0
1283,"2020-11-21 16:25:03.4380","2020-11-21 16:46:26.7070",3206,"Hilltop",40.7311689,-74.0575736,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,44907,"Customer",1969,0
1272,"2020-11-21 16:25:06.2300","2020-11-21 16:46:18.5020",3206,"Hilltop",40.7311689,-74.0575736,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,42307,"Customer",1969,0
1281,"2020-11-21 16:25:10.5860","2020-11-21 16:46:32.1930",3206,"Hilltop",40.7311689,-74.0575736,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,42205,"Customer",1969,0
1139,"2020-11-21 16:25:12.3400","2020-11-21 16:44:11.7280",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3639,"Harborside",40.7192517,-74.034234,42250,"Customer",1962,1
5250,"2020-11-21 16:26:14.5210","2020-11-21 17:53:44.9430",3638,"Washington St",40.7242941,-74.0354826,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,32095,"Customer",1969,0
481,"2020-11-21 16:26:16.3320","2020-11-21 16:34:17.9730",3184,"Paulus Hook",40.7141454,-74.0335519,3202,"Newport PATH",40.7272235,-74.0337589,19153,"Customer",1969,0
5240,"2020-11-21 16:26:19.8990","2020-11-21 17:53:40.7950",3638,"Washington St",40.7242941,-74.0354826,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,42331,"Customer",1969,0
316,"2020-11-21 16:28:00.4650","2020-11-21 16:33:16.5110",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3225,"Baldwin at Montgomery",40.7236589,-74.0641943,44225,"Subscriber",1996,1
327,"2020-11-21 16:28:23.8030","2020-11-21 16:33:50.9370",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,40207,"Subscriber",1975,1
3090,"2020-11-21 16:30:29.8300","2020-11-21 17:22:00.1660",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,42363,"Customer",1991,2
7665,"2020-11-21 16:32:34.5200","2020-11-21 18:40:19.9150",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,42525,"Customer",1997,2
1213,"2020-11-21 16:33:02.0810","2020-11-21 16:53:15.2910",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3199,"Newport Pkwy",40.7287448,-74.0321082,45150,"Subscriber",1985,1
2057,"2020-11-21 16:33:10.1530","2020-11-21 17:07:27.2580",3199,"Newport Pkwy",40.7287448,-74.0321082,3199,"Newport Pkwy",40.7287448,-74.0321082,44671,"Subscriber",1983,1
358,"2020-11-21 16:33:17.9050","2020-11-21 16:39:15.9760",3195,"Sip Ave",40.73089709786179,-74.06391263008118,3677,"Glenwood Ave",40.72755146730012,-74.07106071710587,45352,"Subscriber",1994,2
2268,"2020-11-21 16:33:27.2990","2020-11-21 17:11:15.9440",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3481,"York St",40.71649,-74.04105,42267,"Subscriber",1994,1
2259,"2020-11-21 16:33:33.5510","2020-11-21 17:11:12.9860",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3481,"York St",40.71649,-74.04105,42535,"Subscriber",1992,2
963,"2020-11-21 16:33:52.5030","2020-11-21 16:49:55.9320",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,42582,"Customer",1969,0
7569,"2020-11-21 16:34:06.6190","2020-11-21 18:40:16.2780",3192,"Liberty Light Rail",40.7112423,-74.0557013,3192,"Liberty Light Rail",40.7112423,-74.0557013,43928,"Customer",1996,2
1651,"2020-11-21 16:34:18.0880","2020-11-21 17:01:49.4510",3192,"Liberty Light Rail",40.7112423,-74.0557013,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,42195,"Customer",1969,0
1666,"2020-11-21 16:34:18.6900","2020-11-21 17:02:05.2290",3192,"Liberty Light Rail",40.7112423,-74.0557013,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,42634,"Customer",1969,0
687,"2020-11-21 16:35:15.1450","2020-11-21 16:46:42.2380",3199,"Newport Pkwy",40.7287448,-74.0321082,3199,"Newport Pkwy",40.7287448,-74.0321082,44345,"Subscriber",1996,1
4380,"2020-11-21 16:35:59.6100","2020-11-21 17:49:00.1750",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,35358,"Customer",1993,2
1229,"2020-11-21 16:36:41.3230","2020-11-21 16:57:10.9200",3639,"Harborside",40.7192517,-74.034234,3639,"Harborside",40.7192517,-74.034234,29339,"Customer",1969,0
571,"2020-11-21 16:36:56.2840","2020-11-21 16:46:27.3600",3203,"Hamilton Park",40.727595966,-74.044247311,3186,"Grove St PATH",40.71958611647166,-74.04311746358871,18401,"Subscriber",1979,1
288,"2020-11-21 16:38:01.9600","2020-11-21 16:42:50.8130",3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,3213,"Van Vorst Park",40.71848892,-74.047726625,40053,"Subscriber",1967,1
353,"2020-11-21 16:38:14.0520","2020-11-21 16:44:07.7890",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,19732,"Customer",1993,1
2326,"2020-11-21 16:39:45.7580","2020-11-21 17:18:32.6010",3202,"Newport PATH",40.7272235,-74.0337589,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,44531,"Customer",1969,0
756,"2020-11-21 16:40:15.4120","2020-11-21 16:52:51.9290",3199,"Newport Pkwy",40.7287448,-74.0321082,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,45277,"Subscriber",1959,1
1524,"2020-11-21 16:42:11.9290","2020-11-21 17:07:36.3430",3203,"Hamilton Park",40.727595966,-74.044247311,3185,"City Hall",40.7177325,-74.043845,42280,"Subscriber",1998,2
1034,"2020-11-21 16:42:35.6520","2020-11-21 16:59:50.5210",3225,"Baldwin at Montgomery",40.7236589,-74.0641943,3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,44225,"Customer",1983,1
262,"2020-11-21 16:42:57.1480","2020-11-21 16:47:20.1170",3213,"Van Vorst Park",40.71848892,-74.047726625,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,45091,"Subscriber",1967,1
3307,"2020-11-21 16:44:19.0250","2020-11-21 17:39:26.5810",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3694,"Jackson Square",40.71113,-74.0789,44556,"Subscriber",1990,1
4036,"2020-11-21 16:46:25.5950","2020-11-21 17:53:42.2460",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,29376,"Customer",1969,0
3997,"2020-11-21 16:46:41.5830","2020-11-21 17:53:19.4190",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,29095,"Customer",1969,0
554,"2020-11-21 16:47:21.1220","2020-11-21 16:56:35.6180",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,14585,"Subscriber",1989,1
1100,"2020-11-21 16:48:44.6890","2020-11-21 17:07:05.1100",3638,"Washington St",40.7242941,-74.0354826,3638,"Washington St",40.7242941,-74.0354826,35192,"Customer",1988,2
545,"2020-11-21 16:49:29.7880","2020-11-21 16:58:35.7250",3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,3278,"Monmouth and 6th",40.72568548362901,-74.04879033565521,45354,"Subscriber",1977,1
785,"2020-11-21 16:51:09.2460","2020-11-21 17:04:14.9830",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,33677,"Subscriber",1990,2
1785,"2020-11-21 16:51:42.2930","2020-11-21 17:21:28.2540",3193,"Lincoln Park",40.7246050998869,-74.07840594649315,3193,"Lincoln Park",40.7246050998869,-74.07840594649315,34038,"Customer",1990,2
687,"2020-11-21 16:52:06.9520","2020-11-21 17:03:34.7130",3203,"Hamilton Park",40.727595966,-74.044247311,3211,"Newark Ave",40.72152515,-74.046304543,42528,"Subscriber",1981,1
1549,"2020-11-21 16:53:25.6880","2020-11-21 17:19:15.1670",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3214,"Essex Light Rail",40.7127742,-74.0364857,42582,"Customer",1969,0
903,"2020-11-21 16:54:05.6750","2020-11-21 17:09:09.3340",3194,"McGinley Square",40.7253399253558,-74.06762212514877,3205,"JC Medical Center",40.71653978099194,-74.0496379137039,15687,"Customer",1988,2
866,"2020-11-21 16:54:05.7860","2020-11-21 17:08:32.1880",3199,"Newport Pkwy",40.7287448,-74.0321082,3199,"Newport Pkwy",40.7287448,-74.0321082,45150,"Subscriber",1985,1
734,"2020-11-21 16:55:00.3930","2020-11-21 17:07:14.8870",3202,"Newport PATH",40.7272235,-74.0337589,3185,"City Hall",40.7177325,-74.043845,42230,"Customer",1969,0
738,"2020-11-21 16:55:01.9420","2020-11-21 17:07:20.6130",3202,"Newport PATH",40.7272235,-74.0337589,3185,"City Hall",40.7177325,-74.043845,42354,"Customer",1969,0
766,"2020-11-21 16:57:49.1980","2020-11-21 17:10:35.4440",3267,"Morris Canal",40.7124188237569,-74.03852552175522,3199,"Newport Pkwy",40.7287448,-74.0321082,42538,"Subscriber",1981,1
1515,"2020-11-21 16:59:06.5150","2020-11-21 17:24:21.9210",3214,"Essex Light Rail",40.7127742,-74.0364857,3202,"Newport PATH",40.7272235,-74.0337589,42316,"Subscriber",1990,1
243,"2020-11-21 16:59:34.0550","2020-11-21 17:03:37.5030",3203,"Hamilton Park",40.727595966,-74.044247311,3211,"Newark Ave",40.72152515,-74.046304543,46609,"Customer",1969,0
2232,"2020-11-21 17:00:02.2830","2020-11-21 17:37:14.4530",3185,"City Hall",40.7177325,-74.043845,3213,"Van Vorst Park",40.71848892,-74.047726625,47108,"Customer",1987,1
1042,"2020-11-21 17:00:53.5100","2020-11-21 17:18:16.0460",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3199,"Newport Pkwy",40.7287448,-74.0321082,46929,"Subscriber",1992,1
1088,"2020-11-21 17:00:55.9340","2020-11-21 17:19:04.3700",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3199,"Newport Pkwy",40.7287448,-74.0321082,35285,"Subscriber",1993,2
749,"2020-11-21 17:01:53.1640","2020-11-21 17:14:22.9320",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3268,"Lafayette Park",40.71346382669195,-74.06285852193832,40947,"Customer",1969,0
584,"2020-11-21 17:03:03.0400","2020-11-21 17:12:47.5420",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3203,"Hamilton Park",40.727595966,-74.044247311,44683,"Subscriber",1973,0
1010,"2020-11-21 17:05:53.9140","2020-11-21 17:22:44.5340",3206,"Hilltop",40.7311689,-74.0575736,3277,"Communipaw & Berry Lane",40.71435836870427,-74.06661093235016,26703,"Customer",2001,1
322,"2020-11-21 17:06:18.2220","2020-11-21 17:11:40.8640",3203,"Hamilton Park",40.727595966,-74.044247311,3202,"Newport PATH",40.7272235,-74.0337589,30360,"Subscriber",1964,1
951,"2020-11-21 17:06:47.1630","2020-11-21 17:22:38.2850",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3202,"Newport PATH",40.7272235,-74.0337589,47054,"Customer",1969,0
650,"2020-11-21 17:06:53.5450","2020-11-21 17:17:44.0920",3281,"Leonard Gordon Park",40.74590996631558,-74.0572714805603,3198,"Heights Elevator",40.748715945380226,-74.04044330120087,44920,"Subscriber",1994,1
121,"2020-11-21 17:07:05.5960","2020-11-21 17:09:07.1800",3483,"Montgomery St",40.71942,-74.05099,3213,"Van Vorst Park",40.71848892,-74.047726625,43467,"Subscriber",1967,1
932,"2020-11-21 17:07:12.3820","2020-11-21 17:22:45.2790",3206,"Hilltop",40.7311689,-74.0575736,3277,"Communipaw & Berry Lane",40.71435836870427,-74.06661093235016,27453,"Customer",1992,1
903,"2020-11-21 17:07:34.7530","2020-11-21 17:22:38.3570",3205,"JC Medical Center",40.71653978099194,-74.0496379137039,3202,"Newport PATH",40.7272235,-74.0337589,44762,"Subscriber",1990,1
1034,"2020-11-21 17:08:40.4580","2020-11-21 17:25:55.0160",3199,"Newport Pkwy",40.7287448,-74.0321082,3199,"Newport Pkwy",40.7287448,-74.0321082,46465,"Subscriber",1986,1
260,"2020-11-21 17:09:05.1120","2020-11-21 17:13:25.8650",3199,"Newport Pkwy",40.7287448,-74.0321082,3202,"Newport PATH",40.7272235,-74.0337589,45150,"Subscriber",1985,1
243,"2020-11-21 17:09:23.1660","2020-11-21 17:13:26.3000",3213,"Van Vorst Park",40.71848892,-74.047726625,3276,"Marin Light Rail",40.71458403535893,-74.04281705617905,44973,"Subscriber",1967,1
460,"2020-11-21 17:09:26.5760","2020-11-21 17:17:07.0070",3679,"Bergen Ave",40.722103786686034,-74.07145500183105,3640,"Journal Square",40.73367,-74.0625,44241,"Subscriber",1949,2
167,"2020-11-21 17:09:47.0630","2020-11-21 17:12:34.7510",3202,"Newport PATH",40.7272235,-74.0337589,3638,"Washington St",40.7242941,-74.0354826,44398,"Subscriber",1989,2
458,"2020-11-21 17:09:53.7690","2020-11-21 17:17:32.0300",3679,"Bergen Ave",40.722103786686034,-74.07145500183105,3640,"Journal Square",40.73367,-74.0625,38575,"Subscriber",1986,1
463,"2020-11-21 17:09:56.7650","2020-11-21 17:17:40.3480",3792,"Columbus Dr at Exchange Pl",40.71687,-74.03281,3279,"Dixon Mills",40.721630142638354,-74.04996782541275,42205,"Subscriber",1975,1
2922,"2020-11-21 17:11:08.9660","2020-11-21 17:59:51.6480",3638,"Washington St",40.7242941,-74.0354826,3638,"Washington St",40.7242941,-74.0354826,41583,"Customer",1969,0
2890,"2020-11-21 17:11:36.8850","2020-11-21 17:59:47.3960",3638,"Washington St",40.7242941,-74.0354826,3638,"Washington St",40.7242941,-74.0354826,42155,"Customer",1994,2
269,"2020-11-21 17:11:58.3110","2020-11-21 17:16:27.4320",3186,"Grove St PATH",40.71958611647166,-74.04311746358871,3209,"Brunswick St",40.7241765,-74.0506564,44492,"Subscriber",1981,1
1218,"2020-11-21 17:12:39.7430","2020-11-21 17:32:58.5900",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3211,"Newark Ave",40.72152515,-74.046304543,45281,"Customer",1969,0
1246,"2020-11-21 17:12:42.0090","2020-11-21 17:33:28.0530",3272,"Jersey & 3rd",40.72333158646436,-74.04595255851744,3211,"Newark Ave",40.72152515,-74.046304543,42382,"Customer",1969,0
463,"2020-11-21 17:13:21.0470","2020-11-21 17:21:04.2780",3678,"Fairmount Ave",40.72572613742557,-74.07195925712585,3195,"Sip Ave",40.73089709786179,-74.06391263008118,32575,"Subscriber",1994,2
